"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","0","0","NA","NA","NA","0","NA","NA","NA","0","0","0","0","NA","0","0","0","0","0","NA","NA","NA","0","NA","0","NA","0","2","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","0","NA","0","0","NA","NA","NA","NA","0","NA","NA","NA","0","NA","NA","NA","0","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","0","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","155189","156697","NA","NA","NA","155693","NA","NA","NA","150879","NA","NA","160702","NA","NA","147012","NA","NA","163709","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","157202","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","164204","NA","NA","NA","NA","NA","NA","NA","NA","NA","164206","NA","NA","NA","NA","NA","NA","NA","NA","163702","NA","152642","NA","NA","NA","NA","NA","157702","NA","NA","NA","NA","NA","NA","NA","155185","NA","Extended template","0","0","0","yes","1024","FOX"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","1","1","NA","NA","NA","1","NA","NA","NA","0","0","0","1","NA","0","0","0","0","1","NA","NA","NA","0","NA","0","NA","0","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","0","NA","NA","NA","1","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","1","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","166285","167793","NA","NA","NA","166789","NA","NA","NA","150879","NA","NA","171797","NA","NA","147012","NA","NA","175296","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","168297","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","175791","NA","NA","NA","NA","NA","NA","NA","NA","NA","175793","NA","NA","NA","NA","NA","NA","NA","NA","173297","NA","152642","NA","NA","NA","NA","NA","168797","NA","NA","NA","NA","NA","NA","NA","166281","NA","Extended template","0","0","0","yes","1024","SEA"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","2","2","NA","NA","NA","2","NA","NA","NA","0","0","0","2","NA","0","0","0","0","2","NA","NA","NA","0","NA","0","NA","0","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","0","NA","NA","NA","2","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","2","2","2","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","177644","179152","NA","NA","NA","178148","NA","NA","NA","150879","NA","NA","183157","NA","NA","147012","NA","NA","186656","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","179657","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","187151","NA","NA","NA","NA","NA","NA","NA","NA","NA","187153","NA","NA","NA","NA","NA","NA","NA","NA","184657","NA","152642","NA","NA","NA","NA","NA","180157","NA","NA","NA","NA","NA","NA","NA","177640","NA","Extended template","0","0","0","yes","1024","BAR"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","3","3","NA","NA","NA","3","NA","NA","NA","0","0","0","3","NA","0","0","0","0","3","NA","NA","NA","0","NA","0","NA","0","2","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","0","0","NA","NA","NA","NA","3","NA","NA","NA","0","NA","NA","NA","3","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","3","2","3","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","188983","190491","NA","NA","NA","189487","NA","NA","NA","150879","NA","NA","194495","NA","NA","147012","NA","NA","197994","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","190995","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","198489","NA","NA","NA","NA","NA","NA","NA","NA","NA","198491","NA","NA","NA","NA","NA","NA","NA","NA","195995","NA","152642","NA","NA","NA","NA","NA","191495","NA","NA","NA","NA","NA","NA","NA","188978","NA","Extended template","0","0","0","yes","1024","PET"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","4","4","NA","NA","NA","4","NA","NA","NA","0","0","0","4","NA","0","0","0","0","4","NA","NA","NA","0","NA","0","NA","0","2","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","0","0","NA","NA","NA","NA","4","NA","NA","NA","0","NA","NA","NA","4","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","4","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","200318","201826","NA","NA","NA","200822","NA","NA","NA","150879","NA","NA","205831","NA","NA","147012","NA","NA","208842","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","202330","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","209337","NA","NA","NA","NA","NA","NA","NA","NA","NA","209339","NA","NA","NA","NA","NA","NA","NA","NA","208831","NA","152642","NA","NA","NA","NA","NA","202831","NA","NA","NA","NA","NA","NA","NA","200314","NA","Extended template","0","0","0","yes","1024","JAR"
"NA","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","5","5","NA","NA","NA","5","NA","NA","NA","0","0","0","5","NA","0","0","0","0","5","NA","NA","NA","0","NA","0","NA","0","2","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","5","NA","NA","NA","0","NA","NA","NA","5","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","5","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","211169","212677","NA","NA","NA","211673","NA","NA","NA","150879","NA","NA","216681","NA","NA","147012","NA","NA","220180","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","213181","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","220675","NA","NA","NA","NA","NA","NA","NA","NA","NA","220677","NA","NA","NA","NA","NA","NA","NA","NA","217181","NA","152642","NA","NA","NA","NA","NA","213681","NA","NA","NA","NA","NA","NA","NA","211165","NA","Extended template","0","0","0","yes","1024","MUG"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","6","6","NA","NA","NA","6","NA","NA","NA","0","0","0","6","NA","0","0","0","0","6","NA","NA","NA","0","NA","0","NA","0","2","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","0","0","NA","NA","NA","NA","6","NA","NA","NA","0","NA","NA","NA","6","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","6","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","222508","224016","NA","NA","NA","223012","NA","NA","NA","150879","NA","NA","228021","NA","NA","147012","NA","NA","231025","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","224520","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","231520","NA","NA","NA","NA","NA","NA","NA","NA","NA","231522","NA","NA","NA","NA","NA","NA","NA","NA","231020","NA","152642","NA","NA","NA","NA","NA","225021","NA","NA","NA","NA","NA","NA","NA","222503","NA","Extended template","0","0","0","yes","1024","HAT"
"NA","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","7","7","NA","NA","NA","7","NA","NA","NA","0","0","0","7","NA","0","0","0","0","7","NA","NA","NA","0","NA","0","NA","0","2","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","0","0","NA","NA","NA","NA","7","NA","NA","NA","0","NA","NA","NA","7","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","7","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","233350","234858","NA","NA","NA","233854","NA","NA","NA","150879","NA","NA","238863","NA","NA","147012","NA","NA","242362","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","235362","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","242857","NA","NA","NA","NA","NA","NA","NA","NA","NA","242859","NA","NA","NA","NA","NA","NA","NA","NA","239363","NA","152642","NA","NA","NA","NA","NA","235862","NA","NA","NA","NA","NA","NA","NA","233345","NA","Extended template","0","0","0","yes","1024","CAT"
"NA","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","8","8","NA","NA","NA","8","NA","NA","NA","0","0","0","8","NA","0","0","0","0","8","NA","NA","NA","0","NA","0","NA","0","2","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","0","0","NA","NA","NA","NA","8","NA","NA","NA","0","NA","NA","NA","8","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","8","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","244688","246197","NA","NA","NA","245193","NA","NA","NA","150879","NA","NA","250201","NA","NA","147012","NA","NA","253700","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","246701","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","254195","NA","NA","NA","NA","NA","NA","NA","NA","NA","254197","NA","NA","NA","NA","NA","NA","NA","NA","250700","NA","152642","NA","NA","NA","NA","NA","247201","NA","NA","NA","NA","NA","NA","NA","244684","NA","Extended template","0","0","0","yes","1024","SUN"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","9","9","NA","NA","NA","9","NA","NA","NA","0","0","0","9","NA","0","0","0","0","9","NA","NA","NA","0","NA","0","NA","0","2","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","0","0","NA","NA","NA","NA","9","NA","NA","NA","0","NA","NA","NA","9","NA","Mon Feb 10 15:16:34 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","9","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS009.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","3866","NA","3866","NA","NA","NA","NA","7992","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","9","odd","131086","NA","NA","256026","257534","NA","NA","NA","256530","NA","NA","NA","150879","NA","NA","261539","NA","NA","147012","NA","NA","265038","NA","NA","NA","4272","NA","NA","NA","4285","141963","NA","258039","NA","NA","NA","NA","NA","NA","NA","NA","NA","141969","123093","NA","265533","NA","NA","NA","NA","NA","NA","NA","NA","NA","265535","NA","NA","NA","NA","NA","NA","NA","NA","263039","NA","152642","NA","NA","NA","NA","NA","258539","NA","NA","NA","NA","NA","NA","NA","256022","NA","Extended template","0","0","0","yes","1024","PEN"
